video_id,thumbnail_link,region,r,g,b,entropy,thumb_ocr_text,clean_thumb_ocr_text
osBrGeRCVqY,https://i.ytimg.com/vi/osBrGeRCVqY/default.jpg,US,75.30785300925926,68.46340277777777,66.83883680555556,6.608946261015929," 

 

 

 

 

 
",
eMkZ8GEVgUw,https://i.ytimg.com/vi/eMkZ8GEVgUw/default.jpg,US,134.13365162037036,84.01074652777778,79.76737268518518,6.5518987188547335," 
",
tIYJcjhINqA,https://i.ytimg.com/vi/tIYJcjhINqA/default.jpg,US,146.41093171296296,119.65659143518519,92.57232638888888,7.912369874747894," 
",
gNXoxfeyzmI,https://i.ytimg.com/vi/gNXoxfeyzmI/default.jpg,US,155.38424189814816,154.9666550925926,156.58107060185185,4.871341875706173," 

& jacksfilms >
4,000,000

   
",
zTY7dvFJbXY,https://i.ytimg.com/vi/zTY7dvFJbXY/default.jpg,US,120.93150462962963,101.26515046296296,96.01358796296296,7.603930152586969," 
",
v_8TF4nv88s,https://i.ytimg.com/vi/v_8TF4nv88s/default.jpg,US,128.14008680555557,125.97439236111111,91.48728587962962,5.846714696796722," 
",
JZ6cvJVULp4,https://i.ytimg.com/vi/JZ6cvJVULp4/default.jpg,US,92.21194444444444,73.23727430555556,75.14620949074074,6.381131391650979," 
",
lRlVPAeZTzc,https://i.ytimg.com/vi/lRlVPAeZTzc/default.jpg,US,111.44445601851852,112.98220486111111,113.03526041666667,6.748118531246961," 
",
s0Uxzh1E94U,https://i.ytimg.com/vi/s0Uxzh1E94U/default.jpg,US,,,,,,
jlmNwjdYVnk,https://i.ytimg.com/vi/jlmNwjdYVnk/default.jpg,US,54.272019675925925,50.10550925925926,46.325572916666665,6.276719931239798," 
",
BPmAxzEJpWA,https://i.ytimg.com/vi/BPmAxzEJpWA/default.jpg,US,75.6260474537037,73.44749421296297,65.40273726851852,4.999580714326673," 
",
D5bEwcJ8eCI,https://i.ytimg.com/vi/D5bEwcJ8eCI/default.jpg,US,67.18722222222222,52.59318287037037,67.58590277777778,6.157228100904669,"Taco (chr Na
Uae sl ame)
i Diss

St

 
",ame diss
OTEIbWy8AvY,https://i.ytimg.com/vi/OTEIbWy8AvY/default.jpg,US,63.40574074074074,70.96469907407408,58.03931134259259,5.5573845630806495," 
",
ZrP0Mqj9U_c,https://i.ytimg.com/vi/ZrP0Mqj9U_c/default.jpg,US,17.319751157407406,94.31658564814815,111.87542824074075,5.929514288733218,"¢

AMAZING
PLACES
",amazing place
ZT0CCaKDxjg,https://i.ytimg.com/vi/ZT0CCaKDxjg/default.jpg,US,118.54650462962962,107.51456597222223,100.99626157407407,6.507507531357968," 

 
",
CmO2143BzYA,https://i.ytimg.com/vi/CmO2143BzYA/default.jpg,US,54.498333333333335,50.9780787037037,56.22697337962963,6.469688967257629," 
",
GBTV5ekQwWw,https://i.ytimg.com/vi/GBTV5ekQwWw/default.jpg,US,53.9177025462963,23.818663194444444,22.825804398148147,5.251802368514624," 
",
kbaMeEcdDfM,https://i.ytimg.com/vi/kbaMeEcdDfM/default.jpg,US,53.53028935185185,56.08513310185185,68.94940972222223,6.150344563221902," 
",
k5wc9V7ggVg,https://i.ytimg.com/vi/k5wc9V7ggVg/default.jpg,US,86.01981481481481,60.173541666666665,47.10243634259259,6.1161083017827105,"bi)
a

>», al
ADAM RUINS EVERYTHING
",ruin everything
DKPCBAlDw2A,https://i.ytimg.com/vi/DKPCBAlDw2A/default.jpg,US,68.36670138888888,7.749346064814815,61.41331018518518,5.8368788641702745,"vevo
",
hZr1u-zzejU,https://i.ytimg.com/vi/hZr1u-zzejU/default.jpg,US,118.32797453703704,95.36034143518519,90.56984953703704,6.693469031858562," 
",
BPQHG-LevZM,https://i.ytimg.com/vi/BPQHG-LevZM/default.jpg,US,10.112638888888888,14.328454861111112,19.120289351851852,3.4152196328193534," 
",
ACHZrvF6mTA,https://i.ytimg.com/vi/ACHZrvF6mTA/default.jpg,US,134.5921064814815,124.98071180555556,125.72664351851851,5.879688209387405," 
  
 

S
y

  
 

 

y

AR GaN

 
",gan
Jqh-XJovVJg,https://i.ytimg.com/vi/Jqh-XJovVJg/default.jpg,US,72.2480150462963,72.48836805555555,74.74668981481481,6.058524100610044," 
",
SpdgahDp2Wg,https://i.ytimg.com/vi/SpdgahDp2Wg/default.jpg,US,114.83927662037037,114.88411458333333,107.01644097222223,6.615615702784948," 
",
vbaDqD_eBug,https://i.ytimg.com/vi/vbaDqD_eBug/default.jpg,US,57.75328703703704,53.63890625,68.20223958333334,6.334924740720925," 
",
894X4nV9Mys,https://i.ytimg.com/vi/894X4nV9Mys/default.jpg,US,104.04765046296296,80.73028935185185,75.57679976851851,6.997149685103675," 
",
VYmfEx3taAM,https://i.ytimg.com/vi/VYmfEx3taAM/default.jpg,US,85.41880208333333,96.56215277777778,130.16559027777777,6.848140109554868," 
",
uLdNG_axPpg,https://i.ytimg.com/vi/uLdNG_axPpg/default.jpg,US,106.1311400462963,94.4073900462963,88.66748263888888,6.77624875187098," 
",
