video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
jPEYpryMp2s,trailer official solo wars story star,trailer official solo war story star,"[""[[351, 180], [468, 225]]"", ""[[227, 200], [349, 246]]"", ""[[27, 215], [205, 291]]"", ""[[108, 270], [167, 295]]"", ""[[164, 272], [195, 287]]"", ""[[55, 280], [112, 304]]""]"
jQNazsWnQKU,okra,okra,"[""[[66, 126], [405, 210]]""]"
jY3lRSmdLQg,i remind me to forget it miguel vevo,remind forget,"[""[[142, 140], [276, 184]]"", ""[[197, 186], [321, 222]]""]"
jYuQzAxBVZU,news abc,news,"[""[[108, 224], [229, 260]]""]"
jb-To6qJcxU,elle,elle,"[""[[9, 214], [128, 260]]""]"
jbeEE0RaEeA,spoiler mode star warsi the last jedi,spoiler mode star last,"[""[[33, 93], [265, 138]]"", ""[[280, 94], [445, 137]]"", ""[[33, 144], [206, 199]]"", ""[[164, 206], [304, 253]]""]"
jcNwBdJd1aI,fox,fox,"[""[[388, 305], [441, 328]]""]"
je_0dC12gOs,legend departs a his legacy begins,legend legacy begin,"[""[[141, 242], [281, 274]]"", ""[[176, 276], [309, 308]]"", ""[[316, 276], [448, 308]]""]"
jgshHi6XjJ0,smacklom live,live,"[""[[92, 278], [176, 304]]""]"
jj6ibow2tdw,late show parsons jim stephen colbert,late show parson,"[""[[374, 207], [445, 235]]"", ""[[387, 230], [467, 259]]"", ""[[141, 242], [305, 273]]""]"
jjbcWoPXyas,crueltu free up make bagl,free make,"[""[[397, 62], [457, 104]]"", ""[[262, 109], [344, 156]]""]"
jjwiwepvS1o,vevo love is if the law,love law,"[""[[204, 298], [232, 316]]"", ""[[266, 300], [290, 313]]""]"
jm_mZqqL40M,4 you me,,[]
jpStWV2GHF4,youtube originals bts,original,"[""[[77, 55], [152, 85]]""]"
jpl2X8tDfIA,amant telepoet,,[]
jrfsschAssI,elens stowme show youtube originals,show original,"[""[[22, 265], [80, 280]]"", ""[[54, 286], [109, 308]]""]"
jrkhLuroyzg,the ironclad,ironclad,"[""[[76, 129], [141, 145]]""]"
jxFwvwYPPcs,the black agent in,black agent,"[""[[320, 241], [462, 300]]"", ""[[109, 242], [248, 300]]""]"
jy-eDZkhljg,reter,,[]
jyTqvjvj8sM,home for christmas in,home,"[""[[185, 141], [256, 177]]""]"
k-UAk-kp7q0,found he chest secret i,found chest secret,"[""[[196, 58], [362, 124]]"", ""[[262, 121], [358, 164]]"", ""[[148, 122], [260, 162]]""]"
k1cA-Wh3Tc0,door actical with peephole reverser,door peephole reverser,"[""[[144, 110], [170, 123]]"", ""[[175, 179], [220, 200]]"", ""[[178, 186], [224, 210]]""]"
k1xvol1SCx8,live the,live,"[""[[233, 68], [246, 76]]""]"
k2NskGo6x40,tmz,,[]
k2p9gsjcfQY,tyler hoagland il jim and pam really let themselves 55 go reply like,pam really let reply like,"[""[[160, 117], [206, 137]]"", ""[[72, 141], [132, 164]]"", ""[[133, 141], [165, 160]]"", ""[[73, 192], [100, 201]]"", ""[[106, 192], [126, 200]]""]"
k3PEl45DjkA,exclusive vidice,exclusive,"[""[[290, 55], [464, 83]]""]"
k3zmNrf0Eog,vevo,,[]
k5TqNsr6YuQ,vevo,,[]
k6fEpn_lzmw,star he fast e d wars,star fast war,"[""[[192, 69], [429, 128]]"", ""[[250, 128], [337, 144]]"", ""[[188, 145], [430, 204]]""]"
k9PdgjmQcKI,day 3,day,"[""[[195, 152], [271, 194]]""]"
kAp-jpENAlo,hollywood the beatdown,,[]
kDVMAIGZvvw,snl,,[]
kFMZUxX6K6o,the jup nicky john entisively will gul,nicky gul,"[""[[85, 236], [121, 254]]"", ""[[93, 254], [120, 268]]""]"
kIHhVkkHV2k,all i,,[]
kLpH1nSLJSs,rimas,rima,"[""[[23, 266], [116, 292]]""]"
kMRe5A215xs,david guetta jultra musicfestival,,[]
kNg_RFDYpTw,makeup roulette,roulette,"[""[[231, 241], [471, 301]]""]"
kP3xrSPYi-0,hot ro udis royce da 5gi,hot,"[""[[78, 52], [166, 78]]""]"
kPEzyLTR-a4,of stote heod pardon 500 days of american greatness the opposition trumps raging pardon 8 comcot was,pardon day greatness opposition trump rag,"[""[[257, 273], [328, 290]]"", ""[[132, 253], [177, 270]]"", ""[[296, 253], [394, 270]]"", ""[[33, 257], [90, 268]]"", ""[[114, 273], [189, 290]]"", ""[[190, 273], [256, 290]]""]"
kRDb2X3gFmo,refinery29,,[]
kVWj8lgQvsE,sync lip preview battle,sync lip preview battle,"[""[[59, 245], [146, 275]]"", ""[[9, 246], [60, 276]]"", ""[[170, 261], [301, 292]]"", ""[[25, 276], [137, 305]]""]"
kWolKH3zwkY,roosevi hote dway wood to the ateshow james corden,wood,"[""[[328, 138], [380, 156]]""]"
kXIF2FQpgjM,snl,,[]
kZkIDiw0jDU,tabrelicast troy ave interview i el s revally,troy ave interview,"[""[[40, 120], [129, 152]]"", ""[[140, 120], [205, 150]]"", ""[[32, 153], [213, 184]]""]"
k_aT3jAK_QU,late stephow justin timberlake colbert,late,"[""[[37, 208], [108, 234]]""]"
kb1qAO9KB3k,hiphopsuppi lil uzi vert the some,vert,"[""[[234, 258], [268, 276]]""]"
kdzSkAEFJKA,trailer hd,trailer,"[""[[16, 212], [197, 245]]""]"
kgaO45SyaO4,bostondyranks,,[]
kh3yIsFuPRw,bbg radio heart rate vaylay monitor nick jonas 777 obpn,radio heart rate monitor nick,"[""[[190, 106], [218, 116]]"", ""[[184, 140], [246, 160]]"", ""[[250, 140], [298, 160]]"", ""[[185, 198], [298, 224]]"", ""[[280, 241], [310, 252]]""]"
khPLWaBioOs,santa diss track vevo,dis track,"[""[[1, 145], [68, 176]]"", ""[[74, 145], [182, 176]]""]"
ki-Afm4arC0,tde top dawd entertainment presents championship the tour kendrick lamar schoolboy sza q jay rock absoul lance skillwalker sir,top entertainment present championship tour schoolboy jay rock lance sir,"[""[[182, 82], [196, 90]]"", ""[[218, 82], [273, 92]]"", ""[[274, 82], [312, 90]]"", ""[[156, 93], [310, 121]]"", ""[[314, 94], [392, 121]]"", ""[[192, 176], [329, 206]]"", ""[[130, 204], [174, 232]]"", ""[[178, 204], [241, 233]]"", ""[[165, 230], [228, 256]]"", ""[[132, 232], [164, 256]]""]"
kjaHhduqS5o,trailer hd,trailer,"[""[[32, 198], [204, 233]]""]"
kmH6rve3qF0,real,real,"[""[[31, 257], [79, 285]]""]"
kn073_61fpc,something to tell you ilearnt my lesson,something tell lesson,"[""[[289, 89], [438, 121]]"", ""[[329, 128], [388, 158]]"", ""[[173, 253], [277, 294]]""]"
kqbJCW-jxYM,lilkim,,[]
kr1BBxXXj48,q toally,,[]
ktQH78FNCfs,tota bia wittallybiased,,[]
kton-qrKNLc,vevo,,[]
kwraJAssyuE,the national 12 sleep beast ell ntl,national sleep beast ell,"[""[[44, 64], [104, 77]]"", ""[[14, 166], [50, 177]]"", ""[[85, 165], [124, 177]]"", ""[[61, 166], [84, 177]]""]"
ky8MhqSovW4,security sene kpop idols,security idol,"[""[[152, 96], [186, 105]]"", ""[[134, 252], [253, 304]]""]"
l1DTeah8YAs,english breakfastin f39 full,full,"[""[[59, 273], [123, 298]]""]"
l25AL0BdD6w,vevo,,[]
l3uG4T8pJfw,cardi conelub be,,[]
l3vbvF8bQfI,vevo,,[]
l3xmc0pzzJI,yoga pantsa period,yoga period,"[""[[185, 253], [276, 305]]"", ""[[45, 254], [174, 306]]""]"
l7VfDVVxiMM,torture test,torture test,"[""[[122, 57], [270, 100]]"", ""[[276, 57], [358, 100]]""]"
l884wKofd54,vevo,,[]
l8B5dqjsZUs,reboot the guar dian code,guar dian code,"[""[[174, 202], [232, 214]]"", ""[[236, 202], [288, 214]]"", ""[[304, 202], [361, 214]]""]"
l9Rwc7-p5uA,prae driv,,[]
l9nGCJlDclQ,watch after what happens show live andy cohen,watch show live,"[""[[50, 214], [117, 233]]"", ""[[136, 250], [286, 290]]"", ""[[22, 266], [85, 292]]""]"
lE2iJ7ftB_g,wize bullet romero mark warzecha kevin kelly rocky,bullet romero mark kelly rocky,"[""[[60, 105], [107, 123]]"", ""[[372, 270], [422, 284]]"", ""[[56, 272], [92, 284]]"", ""[[246, 272], [281, 284]]"", ""[[332, 272], [372, 284]]""]"
lERhNXw6FaQ,with everything wrong despicable me3,everything wrong despicable,"[""[[71, 42], [233, 93]]"", ""[[232, 45], [336, 93]]"", ""[[23, 223], [320, 302]]""]"
lGEY8IulWiA,luchoider in fsi d 5 spider musical is,spider musical,"[""[[358, 224], [451, 282]]"", ""[[260, 233], [358, 270]]""]"
lHNmUUi6LzM,the tonight tina fey show j1 mmy fallon,tonight fey show,"[""[[21, 225], [112, 245]]"", ""[[313, 233], [408, 280]]"", ""[[21, 241], [86, 261]]""]"
lJFqvRwOiis,carlless traving child restraunt molation traffic saficty outiviolation control device propess or unsafe failure to stor a equiry traffic signa red tace infroper two change six monties orless or counse for red tao two proof insurance more the sox asmmonths molation or rightorway improper passing 100 failed pedestrian control signal pedies trian to on would noncercound state statute new with worm now on arconous arounces not insuction cours armenically scousers indicatco onlow a would in actual and over vext 62 50 ownovilities pi court convanion traffic violations,child traffic control device unsafe failure red two change six tao proof insurance improper passing fail pedestrian signal would state statute new worm actual vext court violation,"[""[[376, 64], [396, 72]]"", ""[[254, 298], [292, 310]]"", ""[[302, 168], [340, 174]]"", ""[[294, 81], [318, 88]]"", ""[[421, 84], [448, 90]]"", ""[[262, 90], [289, 97]]"", ""[[390, 116], [404, 122]]"", ""[[260, 122], [272, 128]]"", ""[[314, 106], [342, 114]]"", ""[[377, 106], [389, 114]]"", ""[[405, 116], [418, 124]]"", ""[[272, 122], [296, 129]]"", ""[[308, 122], [345, 129]]"", ""[[377, 132], [410, 138]]"", ""[[410, 132], [440, 138]]"", ""[[423, 166], [453, 176]]"", ""[[253, 168], [301, 174]]"", ""[[341, 168], [369, 174]]"", ""[[269, 258], [298, 262]]"", ""[[334, 205], [364, 214]]"", ""[[365, 205], [405, 214]]"", ""[[329, 216], [344, 221]]"", ""[[414, 237], [441, 242]]"", ""[[344, 258], [366, 262]]"", ""[[14, 267], [101, 306]]"", ""[[254, 285], [273, 292]]"", ""[[293, 298], [345, 308]]""]"
lJM8qqEy35c,ytn news,news,"[""[[109, 265], [205, 293]]""]"
lMSHTnkVJVs,vevo,,[]
lOT0GOyw2pY,episode 3 hiring now vex shift change,episode hire vex shift change,"[""[[385, 52], [458, 66]]"", ""[[171, 161], [297, 197]]"", ""[[12, 253], [48, 270]]"", ""[[8, 270], [113, 310]]"", ""[[122, 270], [277, 310]]""]"
lR-oJvKJyUY,4 b epicurious,,[]
lU9xmWHBTXA,tromelancys siege rainbowsix solata the making white noise of,siege make white noise,"[""[[129, 60], [206, 102]]"", ""[[68, 240], [170, 273]]"", ""[[53, 273], [137, 306]]"", ""[[141, 273], [222, 306]]""]"
lVNt1sUWyDU,vevo,,[]
lWDWVDu01P0,bbic news,news,"[""[[31, 248], [103, 270]]""]"
lYATz3STgew,big will wayne lil,big,"[""[[200, 128], [274, 178]]""]"
lYN26wt1lJQ,remix aftrak trak remix a what lovers do feat sza vevo trak remix a a trak,remix lover feat,"[""[[336, 288], [393, 317]]"", ""[[296, 160], [386, 182]]"", ""[[326, 185], [372, 202]]""]"
l_lblj8Cq0o,vevo,,[]
leFNoUJmJ9o,p this2 is what,,[]
leu-cTvMWTA,smtown official,official,"[""[[107, 268], [191, 285]]""]"
li6f_0x0IGE,hello baby,hello baby,"[""[[0, 54], [263, 103]]"", ""[[0, 109], [259, 168]]""]"
liczsmUSMA4,is vevo,,[]
lmb6w5luY_Q,best worst 8,best bad,"[""[[66, 252], [185, 303]]"", ""[[247, 254], [418, 303]]""]"
lo57l5ZDgwU,mnet,,[]
lo5ERI5nPbM,state,state,"[""[[385, 86], [460, 184]]""]"
lojZXnH_978,the razedhaut sprint atat,sprint,"[""[[80, 150], [121, 164]]""]"
lp_bsz_4e3U,e1146 trailer hd,trailer,"[""[[18, 209], [142, 236]]""]"
lpkRFHSpvGI,snl,,[]
lpzJNwur6Zk,jyp official,official,"[""[[74, 260], [197, 300]]""]"
lrWRy9BBp-c,ugandan knuckles memes do you know the wayz,knuckle know,"[""[[185, 52], [353, 92]]"", ""[[296, 118], [352, 150]]""]"
ls31TkGSQGA,late stephow joe bidene extended colbert,late joe extend,"[""[[37, 208], [109, 234]]"", ""[[152, 244], [204, 268]]"", ""[[316, 244], [464, 268]]""]"
lw_KFCgcvA4,looks,look,"[""[[166, 158], [366, 204]]""]"
lyqww9P7qyw,vevo,,[]
m-Q0Ng61bT4,badwolies wolves bad zombie nowstreaming on zombie music deezer emusic soon bnm,wolf bad zombie music soon,"[""[[317, 128], [422, 162]]"", ""[[264, 132], [314, 164]]"", ""[[125, 210], [215, 236]]"", ""[[400, 213], [421, 221]]"", ""[[316, 216], [334, 221]]""]"
m4-sL1r9i1I,vevo,,[]
m4faDISwSVo,why left nick,left nick,"[""[[364, 74], [473, 133]]"", ""[[218, 152], [474, 281]]""]"
m6lY1GXTu5M,the tonight nintendolabo instruments show jimmy grander fallon ariana jimmy fallon the sing no tears left cry 8 roots to,tonight instrument show jimmy sing tear left cry root,"[""[[16, 229], [106, 249]]"", ""[[313, 231], [474, 257]]"", ""[[16, 246], [81, 266]]"", ""[[262, 268], [330, 292]]"", ""[[220, 289], [270, 317]]"", ""[[310, 290], [362, 312]]"", ""[[364, 290], [405, 312]]"", ""[[429, 289], [470, 316]]"", ""[[162, 291], [221, 313]]""]"
m6qubM54PtE,incorporated closer look a night trump parkland and the eth me yers uneveragain movement,incorporate closer look night trump movement,"[""[[134, 152], [174, 157]]"", ""[[40, 234], [153, 260]]"", ""[[152, 234], [236, 260]]"", ""[[304, 252], [349, 276]]"", ""[[14, 265], [73, 280]]"", ""[[134, 284], [226, 298]]""]"
m7CtnR47w20,boom electro,boom electro,"[""[[358, 81], [440, 120]]"", ""[[268, 85], [356, 113]]""]"
m7b8hitvfoE,drep a writme vevo,,[]
mBrdEYW0Vno,harlie voicenotes puth,,[]
mCx26FLXWuI,raw,raw,"[""[[9, 251], [149, 304]]""]"
mHL8xhktzDc,behindlethe scenes vevo,scene,"[""[[280, 170], [388, 188]]""]"
mHhZ9jk-DrU,ujh bki7,,[]
mJt1O3q0zKc,teammates 20 eden hazard,teammate hazard,"[""[[205, 112], [374, 138]]"", ""[[304, 150], [364, 165]]""]"
mMHT2vdWvpg,states tennis nintendo,state tennis,"[""[[50, 41], [261, 128]]"", ""[[170, 49], [266, 74]]""]"
mO5vP_iNUMI,old rappers iggling,old rapper,"[""[[206, 96], [230, 110]]"", ""[[230, 97], [285, 110]]""]"
mPg__kEZ6YM,rik,,[]
mQ055hHdxbE,do,,[]
mTf3Dcj5NPU,hbo westworld season recap 1,season recap,"[""[[13, 286], [113, 306]]"", ""[[134, 286], [217, 306]]""]"
mUYsp5baMXo,5 marooms herel were wish you wish vevo,wish,"[""[[434, 92], [478, 114]]""]"
mXfyOYAdCUc,12 whai ami,ami,"[""[[256, 265], [341, 304]]""]"
mXiFHDfvn4A,moon river frank ocean,moon river frank ocean,"[""[[162, 49], [261, 82]]"", ""[[268, 49], [373, 84]]"", ""[[108, 300], [142, 312]]"", ""[[145, 301], [185, 312]]""]"
ma8te7ywEio,netflix official trailer,official trailer,"[""[[32, 225], [241, 265]]"", ""[[32, 265], [228, 304]]""]"
maAa7J3iEM8,darie neaker opping sold,sell,"[""[[84, 271], [119, 287]]""]"
mbsSCJEP7oo,tonstall at21a,,[]
mdWcaWBxxcY,girls girls girls,girl,"[""[[138, 220], [341, 286]]""]"
meLOY29qarc,tromelancys siege rainbowsix new operators finka lion 8,siege new operator lion,"[""[[129, 60], [206, 104]]"", ""[[13, 244], [82, 276]]"", ""[[90, 244], [284, 276]]"", ""[[10, 274], [85, 306]]""]"
mebZJFd8_Vw,tube you rewind youtube,tube rewind,"[""[[64, 54], [138, 102]]"", ""[[355, 221], [470, 270]]""]"
miY8hckQPwc,official video,official video,"[""[[331, 49], [413, 76]]"", ""[[420, 50], [472, 74]]""]"
mjBIsBPG1N8,orig a 2 i jarys youg what my in bag2 s victoria secret s edition snack co an naws stopping topbit tisana topen topbit,secret edition snack stop,"[""[[265, 165], [373, 192]]"", ""[[237, 199], [354, 231]]"", ""[[125, 201], [229, 233]]"", ""[[345, 216], [391, 252]]""]"
mkpINSUnDpA,kitchen nightmares,kitchen nightmare,"[""[[24, 227], [154, 275]]"", ""[[16, 269], [162, 304]]""]"
moLKl5PzZLc,mr hitler dog chasing your is my fucking londonli deer all over,dog chase deer,"[""[[230, 263], [260, 280]]"", ""[[276, 261], [331, 280]]"", ""[[196, 282], [228, 296]]""]"
mriYyuDmB58,the tonight zendaya show jimmy fallon,tonight show jimmy,"[""[[21, 225], [112, 245]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]""]"
ms9j25XkYoU,conan,,[]
muAPJiMho2Y,delit fuite de justicier le de noel,noel,"[""[[324, 216], [390, 248]]""]"
muYm5x8DyLA,brothers my,brother,"[""[[186, 272], [346, 308]]""]"
mwgUesU1pz4,under the silver lake trailer,silver lake trailer,"[""[[12, 234], [128, 266]]"", ""[[136, 234], [222, 265]]"", ""[[38, 273], [192, 305]]""]"
mzB1VGEGcSU,lyri cal lemonade,cal lemonade,"[""[[20, 236], [54, 257]]"", ""[[16, 255], [56, 275]]""]"
n0pMQHNjtxc,pbs news hour,news hour,"[""[[18, 272], [62, 286]]"", ""[[18, 284], [61, 298]]""]"
n1PrGpIekYY,on the loose niall horan vevo,loose,"[""[[134, 144], [210, 160]]""]"
n1WpP7iowLc,wigy water an vevo,water,"[""[[282, 116], [468, 204]]""]"
n1rblnOWhmM,20 questionsi,,[]
n26wtR-OFr8,soldiers training clean up please dog your after,soldier training clean please dog,"[""[[95, 72], [183, 97]]"", ""[[183, 76], [267, 105]]"", ""[[176, 254], [230, 273]]"", ""[[104, 257], [173, 277]]"", ""[[213, 276], [254, 299]]""]"
n8v0HrixDHE,21st september 2014 derwent reserviors derbyshire,,[]
nCWKrEA4FBw,city boy ama,city boy ama,"[""[[220, 256], [326, 298]]"", ""[[341, 260], [405, 297]]"", ""[[98, 260], [195, 296]]""]"
nE_TyW-7F4Q,the tonight justin timberlake show jimmy fallon,tonight show jimmy,"[""[[21, 225], [113, 245]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [112, 278]]""]"
nFpEuUY-zQ0,apport wish bullstad dman daily lo nba app,apport wish daily,"[""[[84, 57], [125, 97]]"", ""[[429, 80], [467, 94]]"", ""[[432, 92], [458, 102]]""]"
nIwCVaYR-HU,fortnite battle royale dev update,battle royale dev update,"[""[[194, 85], [278, 113]]"", ""[[165, 114], [309, 158]]"", ""[[157, 234], [212, 262]]"", ""[[216, 234], [324, 265]]""]"
nOQxBSp563M,ravi,,[]
nR3OdeqiEF8,donut mustang evolution,mustang evolution,"[""[[83, 91], [323, 170]]"", ""[[317, 128], [410, 142]]""]"
nRJuIrO9GaU,nialf mevers franco james,franco,"[""[[166, 249], [286, 274]]""]"
nRRBajXoN4M,trailer hd,trailer,"[""[[32, 198], [205, 233]]""]"
nRafaCcfrcI,vogue,vogue,"[""[[10, 254], [174, 306]]""]"
nSSXvOidHeg,i the last jedi cast react,last cast react,"[""[[302, 129], [340, 142]]"", ""[[273, 142], [444, 212]]"", ""[[271, 207], [447, 271]]""]"
nVHcXZK7pKs,minet mnet,,[]
nVTNrp1RuEI,paf wi wendy,,[]
nVrkQyLS4oE,insyncy and toys 904s box mystery me tickle elmo,toy box mystery tickle,"[""[[231, 203], [399, 269]]"", ""[[383, 249], [477, 293]]"", ""[[187, 259], [373, 310]]"", ""[[94, 281], [135, 307]]""]"
nVzA1uWTydQ,vevo,,[]
nXDZCuFESSU,dim,dim,"[""[[314, 170], [333, 180]]""]"
nYykdHDv4N4,rup 68,,[]
nah07N01UF0,my pu paul race makeover ft monetx change,race change,"[""[[408, 100], [452, 114]]"", ""[[178, 260], [290, 293]]""]"
niviooakBLs,vevo,,[]
nlodY8nMw-A,i jimmy kimmels livei,jimmy,"[""[[41, 206], [104, 230]]""]"
nlozE2m-NMc,late stephow too deadpools colbert,late,"[""[[374, 208], [445, 234]]""]"
nnrkPRApQg8,keepingupwiths kardashians,,[]
noUH5aYUBx4,closer look a night votestorepeal fcc net neutrality evers omarosa drama continues,closer look night net neutrality drama continue,"[""[[40, 234], [153, 260]]"", ""[[152, 234], [236, 260]]"", ""[[304, 254], [349, 274]]"", ""[[168, 265], [196, 278]]"", ""[[197, 263], [286, 280]]"", ""[[86, 281], [137, 294]]"", ""[[138, 281], [220, 294]]""]"
npCluN5VHF0,smokey everyday eye,everyday eye,"[""[[15, 251], [184, 288]]"", ""[[322, 253], [398, 286]]""]"
nrB7aqfRzyE,services are ealt health av 20,service health,"[""[[226, 0], [321, 12]]"", ""[[196, 14], [305, 54]]""]"
nrXlY6gzTTM,the post official trailer,post official trailer,"[""[[116, 52], [220, 95]]"", ""[[15, 228], [225, 270]]"", ""[[18, 266], [209, 308]]""]"
nranUeNkXpM,christmas herei is a bad lip reading of donald trump,bad lip reading trump,"[""[[213, 236], [244, 249]]"", ""[[246, 236], [269, 249]]"", ""[[270, 236], [334, 249]]"", ""[[422, 236], [472, 249]]""]"
nt7b-Qp34hk,whois your tube you youtube valentine,tube valentine,"[""[[78, 151], [158, 208]]"", ""[[228, 257], [405, 309]]""]"
nx1R-eHSkfM,snapchat the new seconds in 60,new second,"[""[[145, 154], [224, 185]]"", ""[[201, 189], [406, 230]]""]"
ny_RtONZr4M,sbs 2018 old all,old,"[""[[77, 292], [101, 304]]""]"
nzlazAyylw8,42 lean pete on trailer,lean pete trailer,"[""[[9, 233], [102, 258]]"", ""[[145, 233], [221, 260]]"", ""[[40, 273], [191, 304]]""]"
o-nGPNn19vE,late interviewaghnal full uncut colbert,late full uncut,"[""[[388, 227], [452, 251]]"", ""[[5, 265], [81, 292]]"", ""[[88, 265], [192, 292]]""]"
o31pGcwUmCM,pledis enter ment official,enter official,"[""[[30, 254], [58, 260]]"", ""[[27, 261], [106, 284]]""]"
o3CaFMmKA7A,omg,,[]
o3Fam8LqZjA,free bike challenge part3,free bike challenge,"[""[[35, 49], [174, 138]]"", ""[[20, 119], [158, 209]]"", ""[[6, 183], [197, 269]]""]"
o3_jM-Ccb9g,howto skin glass,skin glass,"[""[[304, 249], [406, 298]]"", ""[[170, 247], [300, 304]]""]"
o4fHlldbRHo,chuffed dad song,dad song,"[""[[16, 146], [203, 224]]"", ""[[19, 209], [261, 291]]""]"
o6TJFM0JDU0,game secret,game secret,"[""[[2, 44], [210, 77]]"", ""[[0, 78], [273, 136]]""]"
o6XERmXsP-U,star wars hope new a narrated by ron howard,star war hope new narrate,"[""[[54, 121], [144, 161]]"", ""[[156, 128], [258, 161]]"", ""[[138, 158], [196, 182]]"", ""[[84, 161], [132, 181]]"", ""[[65, 212], [145, 233]]""]"
o8Z_FMVbJqI,oe o pience,,[]
o8lSb-UOA3M,bloopers,blooper,"[""[[144, 201], [466, 315]]""]"
o9zRQijCN5w,now nerk ercien people the,people,"[""[[259, 147], [370, 177]]""]"
oEtEBOy0ys8,seatches,,[]
oGf4sf0yxI8,gneon code controloging,code,"[""[[258, 248], [282, 257]]""]"
oI42BohDabU,glamour glamour,glamour,"[""[[5, 269], [182, 304]]""]"
oQGA42-U0Ro,house would clock walls official trailer,house would clock wall official trailer,"[""[[336, 49], [422, 78]]"", ""[[425, 62], [448, 69]]"", ""[[294, 69], [386, 102]]"", ""[[399, 74], [476, 101]]"", ""[[305, 100], [386, 116]]"", ""[[389, 100], [465, 116]]""]"
oQxKEtoHygY,wedo 10017 of states earmonically linited,state,"[""[[194, 234], [265, 287]]""]"
oRSVrtKph_k,say,say,"[""[[2, 244], [121, 334]]""]"
oSS6kGWNEeA,late show ben affleck stephen colbert,late show ben,"[""[[36, 207], [109, 235]]"", ""[[50, 232], [130, 257]]"", ""[[218, 245], [264, 265]]""]"
oSZDe6CrfN4,vevo,,[]
oSumNo-j-oc,secures,,[]
oTn329CjrRA,3 a bulbbery i bron dray a jim are uninterrupted i 8 htrophies i,dray uninterrupted,"[""[[276, 141], [402, 178]]"", ""[[144, 186], [424, 217]]""]"
oU651Rj9QP4,the tonight morgan tracy show jimmy fallon,tonight morgan show jimmy,"[""[[21, 225], [112, 245]]"", ""[[278, 234], [454, 273]]"", ""[[21, 241], [85, 261]]"", ""[[46, 258], [111, 280]]""]"
oUingTdSjC4,nxt,,[]
oVruAfu53z4,zr wsha exclusive,exclusive,"[""[[59, 288], [138, 301]]""]"
oWw1BcFhk-k,vevo,,[]
oaU82_uGTQg,drop mic the fatshow ja mes corden,drop,"[""[[169, 97], [338, 179]]""]"
oddXT5uaRb8,official 1thek,official,"[""[[64, 272], [174, 306]]""]"
oj8JK6c5x3M,rcn c,,[]
oky9_tJyvpI,closeup with thr,,[]
ol_ieWX8SxE,hmans 3,,[]
om0h_r2TAmw,secret 000 wwii prestige,secret prestige,"[""[[2, 48], [201, 111]]"", ""[[322, 243], [431, 272]]""]"
op4B9sNGi0k,are veyos,,[]
oqvGFqR2h4w,closer look a night republicans pass their tax slevers plan a closerlook,closer look night republican tax plan,"[""[[40, 234], [153, 260]]"", ""[[152, 234], [236, 260]]"", ""[[305, 253], [349, 276]]"", ""[[14, 265], [127, 280]]"", ""[[222, 265], [256, 280]]"", ""[[14, 282], [63, 300]]""]"
os5mMTl3IBs,day 1 plogmas,day,"[""[[38, 78], [121, 110]]""]"
osGl1krYP-g,10tel,,[]
ovEH_0lHLsk,abc american idol,idol,"[""[[140, 262], [196, 292]]""]"
ox7RsX1Ee34,vevo,,[]
oyC4lLTOyL8,conting things you might know not,thing might know,"[""[[36, 211], [157, 238]]"", ""[[113, 242], [220, 272]]"", ""[[113, 273], [212, 301]]""]"
p03TIGqEc8o,sofia reyes,,[]
p09c0MXDxto,wars star presents show star last jeda the wars secrets explained,war star present show last secret explain,"[""[[54, 192], [265, 238]]"", ""[[55, 126], [259, 177]]"", ""[[166, 80], [252, 96]]"", ""[[105, 92], [142, 112]]"", ""[[108, 174], [192, 189]]"", ""[[20, 262], [132, 285]]"", ""[[141, 262], [289, 285]]""]"
p1DAEZNyJ8E,scarlett nihiony,,[]
p5HH2UfZ2wE,upi wake,wake,"[""[[20, 60], [121, 96]]""]"
p5N6tFob_Rw,after before,,[]
p6keMgLmFEk,revealed,reveal,"[""[[140, 246], [462, 309]]""]"
p8XP7A7kvzM,spli the it youp ats james corden,youp,"[""[[130, 252], [153, 265]]""]"
p9RLCdyn_40,day 15,day,"[""[[192, 150], [274, 190]]""]"
pA5NbgdpRpk,tabrelless baller big brand interview,baller big brand interview,"[""[[74, 282], [184, 310]]"", ""[[9, 284], [65, 310]]"", ""[[190, 284], [300, 310]]"", ""[[308, 284], [469, 310]]""]"
pDi7cezk9CA,enjoy i v,enjoy,"[""[[222, 210], [255, 222]]""]"
pFc6I0rgmgY,official trailer blackklansman,official trailer,"[""[[138, 249], [242, 272]]"", ""[[249, 250], [344, 272]]""]"
pHE8nIB6j2U,vevo,,[]
pHvXZLREt9E,a dying toys rus torstrus selloy cant closinge star the wars toys,die toy cant star war,"[""[[68, 49], [194, 82]]"", ""[[24, 253], [173, 293]]"", ""[[22, 137], [106, 160]]"", ""[[13, 162], [205, 206]]"", ""[[10, 203], [205, 254]]""]"
