video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
6EQl9cAgkkk,hour nicky jih tent istreli be shith piplo will,hour nicky jih tent istreli shith piplo,"[""[[220, 61], [269, 84]]"", ""[[94, 250], [145, 280]]"", ""[[146, 254], [185, 278]]"", ""[[185, 262], [208, 275]]"", ""[[190, 275], [231, 293]]"", ""[[108, 278], [148, 298]]"", ""[[330, 278], [359, 295]]""]"
6F8mJZkP-Hg,snl,snl,"[""[[10, 223], [107, 303]]""]"
6FArXbb33cQ,vs,,[]
6FepW29mi94,ult the acheo,ult acheo,"[""[[374, 101], [413, 116]]"", ""[[12, 302], [30, 308]]""]"
6HvIOj9FGd8,s100 10pound pillowp,s100 10pound pillowp,"[""[[222, 80], [346, 121]]"", ""[[173, 122], [398, 160]]"", ""[[162, 161], [410, 212]]""]"
6ICdo_OMbwA,assundance tisfestival meet titanic sinclair,assundance tisfestival meet titanic sinclair,"[""[[356, 50], [474, 91]]"", ""[[370, 72], [470, 107]]"", ""[[33, 180], [134, 213]]"", ""[[30, 217], [217, 262]]"", ""[[226, 217], [449, 261]]""]"
6JahIALI2XA,confessions awkward,confession awkward,"[""[[216, 74], [420, 102]]"", ""[[62, 76], [212, 102]]""]"
6Jc3IqA5rH4,snl,snl,"[""[[10, 222], [108, 302]]""]"
6LB4JWRnyrM,minet mnet,minet mnet,"[""[[417, 60], [461, 73]]"", ""[[24, 272], [132, 309]]""]"
6MP920xMC0Q,earth without moon a tech insid,earth without moon tech insid,"[""[[13, 68], [114, 96]]"", ""[[122, 68], [265, 97]]"", ""[[42, 112], [141, 138]]"", ""[[33, 256], [105, 276]]"", ""[[9, 280], [90, 301]]""]"
6MvhHViNWQw,otsu foodi,otsu foodi,"[""[[2, 272], [148, 316]]"", ""[[165, 273], [329, 316]]""]"
6NCu4j9UMq8,teach your bird talko shello to how,teach bird talko shello,"[""[[28, 66], [115, 85]]"", ""[[40, 122], [104, 141]]"", ""[[99, 132], [179, 182]]"", ""[[184, 139], [216, 156]]""]"
6NQZ9W7Wwzk,baston,baston,"[""[[232, 183], [273, 205]]""]"
6OXbJHsKB3I,to,,[]
6OsLi9mHeQs,a4ue bon appetit,a4ue bon appetit,"[""[[8, 241], [132, 292]]"", ""[[40, 289], [74, 309]]"", ""[[74, 291], [135, 314]]""]"
6P4C9at5rV8,soni car,soni car,"[""[[233, 154], [315, 194]]"", ""[[146, 168], [212, 193]]""]"
6PREceKdkss,2018 2014 playing on going to the league one world cup,2018 2014 play league one world cup,"[""[[317, 184], [406, 226]]"", ""[[65, 185], [152, 225]]"", ""[[16, 224], [157, 264]]"", ""[[10, 262], [137, 304]]"", ""[[138, 262], [209, 304]]"", ""[[262, 262], [389, 304]]"", ""[[389, 262], [464, 304]]""]"
6RSKUxhDHqQ,101,101,"[""[[10, 262], [74, 306]]""]"
6S3S1JXcI30,kool snl kenny blade,kool snl kenny blade,"[""[[273, 205], [392, 243]]"", ""[[10, 222], [108, 302]]"", ""[[286, 239], [432, 278]]"", ""[[306, 274], [427, 315]]""]"
6SZVKO8GHcM,cnn,cnn,"[""[[14, 225], [174, 302]]""]"
6SzWWsBLpdg,political view,political view,"[""[[42, 262], [85, 270]]"", ""[[46, 272], [81, 288]]""]"
6T7pUEZfgdI,the joe rogan experience 41070 joe rogan jordan peterson,joe rogan experience 41070 jordan peterson,"[""[[34, 268], [80, 298]]"", ""[[81, 268], [172, 298]]"", ""[[265, 40], [428, 73]]"", ""[[65, 67], [417, 151]]"", ""[[218, 269], [319, 298]]"", ""[[321, 269], [452, 300]]""]"
6TMG981Do5o,opm govdm president bill clinton,opm govdm president bill clinton,"[""[[390, 109], [414, 118]]"", ""[[416, 109], [457, 118]]"", ""[[60, 258], [125, 273]]"", ""[[126, 258], [149, 273]]"", ""[[150, 257], [200, 274]]""]"
6TSsIKjlY3Y,same love languaged,love languaged,"[""[[165, 125], [326, 182]]"", ""[[25, 208], [451, 307]]""]"
6VMVbx5VLaY,as seen 5 on kitchen tv gadgets,see kitchen gadget,"[""[[78, 52], [156, 82]]"", ""[[54, 100], [180, 130]]"", ""[[5, 146], [142, 178]]""]"
6Wi2d8ziX9M,lowing ight o fly lot,low ight fly lot,"[""[[116, 140], [169, 168]]"", ""[[130, 160], [161, 178]]"", ""[[144, 182], [161, 197]]"", ""[[137, 204], [154, 214]]""]"
6WlZKdGlmbg,sneak peek,sneak peek,"[""[[142, 258], [249, 285]]"", ""[[257, 258], [337, 285]]""]"
6Wq9pPcuGck,sex 10010 freei pervert so gamount channelate,sex 10010 freei pervert gamount channelate,"[""[[84, 70], [121, 96]]"", ""[[41, 76], [91, 104]]"", ""[[119, 87], [170, 114]]"", ""[[45, 93], [125, 128]]"", ""[[133, 130], [177, 138]]"", ""[[35, 233], [436, 310]]""]"
6XWYO1IecQk,flooded vs,flood,"[""[[61, 60], [429, 128]]""]"
6ZRBoZ_fEj8,mayer ohn light new clyricst,mayer ohn light new clyricst,"[""[[241, 130], [298, 141]]"", ""[[192, 132], [225, 141]]"", ""[[227, 147], [399, 201]]"", ""[[82, 149], [197, 200]]"", ""[[197, 207], [282, 217]]""]"
6ZS94rGXbxQ,rick and mortx pie,rick mortx pie,"[""[[34, 59], [168, 116]]"", ""[[34, 159], [181, 212]]"", ""[[66, 228], [145, 270]]""]"
6_A0TEQ0kt4,bryani 24 puas 1 every champion nba since 2000,bryani puas every champion nba since 2000,"[""[[224, 125], [259, 142]]"", ""[[415, 174], [453, 195]]"", ""[[86, 225], [177, 278]]"", ""[[238, 225], [394, 278]]"", ""[[176, 226], [239, 279]]"", ""[[202, 284], [242, 308]]"", ""[[240, 284], [276, 308]]""]"
6_WaQEshAKU,j jessie queen e fm every woman,jessie queen every woman,"[""[[173, 59], [274, 98]]"", ""[[54, 185], [125, 217]]"", ""[[40, 220], [105, 250]]"", ""[[99, 226], [184, 261]]""]"
6_dP25--EQg,9993 9993 quad dns benchmark 8 privacyinafew internet security easy steps,9993 quad dns benchmark privacyinafew internet security easy step,"[""[[346, 126], [389, 144]]"", ""[[341, 148], [385, 164]]"", ""[[8, 172], [32, 181]]"", ""[[33, 172], [94, 181]]"", ""[[361, 180], [438, 192]]"", ""[[272, 181], [312, 190]]"", ""[[311, 180], [352, 192]]"", ""[[439, 180], [464, 192]]"", ""[[350, 193], [381, 205]]""]"
6_s44JJ1nwA,fifa world cup 2018 russia,fifa world cup 2018 russia,"[""[[147, 290], [199, 313]]"", ""[[200, 289], [285, 312]]"", ""[[286, 290], [333, 312]]"", ""[[281, 316], [401, 360]]"", ""[[78, 317], [274, 361]]""]"
6_v8n_zb5ak,whatonip cube choreography,whatonip cube choreography,"[""[[43, 263], [123, 289]]"", ""[[41, 282], [122, 306]]"", ""[[122, 289], [246, 306]]""]"
6_vu0skjZIM,wacha sway big andy ohi five watch after what happens show live andy cohen,wacha sway big andy ohi five watch happens show live cohen,"[""[[380, 47], [420, 65]]"", ""[[418, 48], [441, 61]]"", ""[[182, 73], [272, 100]]"", ""[[89, 272], [116, 284]]"", ""[[203, 97], [282, 135]]"", ""[[146, 99], [209, 130]]"", ""[[50, 214], [117, 233]]"", ""[[32, 247], [117, 269]]"", ""[[136, 250], [285, 290]]"", ""[[22, 266], [85, 292]]"", ""[[85, 281], [117, 290]]""]"
6b3Tjd92dFo,nitpix bad justice league,nitpix bad justice league,"[""[[425, 50], [478, 80]]"", ""[[320, 58], [430, 122]]"", ""[[14, 61], [155, 119]]"", ""[[166, 61], [309, 119]]""]"
6b6eX9JhgaM,egypt thailand traveler,egypt thailand traveler,"[""[[53, 229], [171, 259]]"", ""[[253, 231], [386, 254]]"", ""[[3, 266], [185, 313]]""]"
6bJdjcRVuSU,medo de ficar sozinho com de odeio isso novoj eu celebrs,medo ficar sozinho com odeio isso novoj celebrs,"[""[[120, 152], [198, 176]]"", ""[[246, 150], [316, 176]]"", ""[[318, 150], [433, 176]]"", ""[[49, 156], [110, 176]]"", ""[[253, 184], [334, 209]]"", ""[[340, 185], [401, 209]]"", ""[[124, 190], [204, 213]]"", ""[[417, 292], [468, 304]]""]"
6cNZ8ntya0E,ure vo smacklown live,ure smacklown live,"[""[[364, 93], [390, 101]]"", ""[[15, 255], [189, 285]]"", ""[[93, 282], [176, 304]]""]"
6clrKsQ0TOM,gutboy badtime story a official trailer,gutboy badtime story official trailer,"[""[[149, 50], [474, 114]]"", ""[[209, 124], [340, 150]]"", ""[[345, 124], [441, 150]]"", ""[[232, 221], [468, 260]]"", ""[[240, 269], [461, 308]]""]"
6d3xRVUiCrE,09154 hoy,09154 hoy,"[""[[421, 246], [449, 254]]"", ""[[14, 261], [84, 297]]""]"
6daohpDxzBI,bomb collection naza axi muniain vendlon,bomb collection naza axi muniain vendlon,"[""[[192, 58], [249, 81]]"", ""[[249, 58], [357, 81]]"", ""[[144, 61], [190, 81]]"", ""[[102, 82], [178, 126]]"", ""[[189, 82], [386, 126]]"", ""[[228, 140], [256, 152]]""]"
6fAvMALvzW0,lets talk aboutthethings we love and hate about the last jedi,let talk aboutthethings love hate last jedi,"[""[[58, 209], [118, 243]]"", ""[[120, 209], [182, 244]]"", ""[[185, 209], [417, 245]]"", ""[[120, 242], [188, 278]]"", ""[[245, 242], [311, 277]]"", ""[[202, 274], [268, 310]]"", ""[[265, 273], [323, 311]]""]"
6gHOTxlPRSo,the tonight show stanton giancarlo j1 mmy fallon,tonight show stanton giancarlo mmy fallon,"[""[[21, 225], [112, 245]]"", ""[[21, 241], [86, 261]]"", ""[[316, 240], [448, 268]]"", ""[[144, 241], [310, 267]]"", ""[[64, 258], [112, 278]]"", ""[[33, 274], [106, 294]]""]"
6hXTzF3AJDY,christmast merry,christmast merry,"[""[[213, 61], [368, 82]]"", ""[[124, 62], [212, 81]]""]"
6i6FzpBWJX0,strangier memes memes memes,strangier meme,"[""[[75, 32], [395, 110]]"", ""[[359, 127], [475, 174]]""]"
6j6TZ-8qLTU,nos,,[]
6jOokMEceR4,me chl rypops 31 jime may backyard the in,chl rypops jime may backyard,"[""[[189, 123], [233, 151]]"", ""[[229, 125], [275, 159]]"", ""[[248, 137], [294, 167]]"", ""[[56, 245], [119, 270]]"", ""[[169, 248], [251, 275]]""]"
6jZVsr7q-tE,allthe shine,allthe shine,"[""[[23, 175], [102, 193]]"", ""[[24, 192], [137, 226]]""]"
6joxqWBE5lQ,hebrelleast iman shumpert interview,hebrelleast iman shumpert interview,"[""[[32, 53], [180, 96]]"", ""[[6, 110], [102, 141]]"", ""[[110, 110], [292, 141]]"", ""[[58, 142], [237, 173]]""]"
6kGoXOG0JqU,fox 10 penn state 20 amiostate no 20 2nd,fox penn state amiostate 2nd,"[""[[412, 58], [434, 70]]"", ""[[89, 277], [109, 285]]"", ""[[109, 277], [132, 285]]"", ""[[181, 277], [224, 285]]"", ""[[274, 278], [289, 285]]""]"
6m8phuyOAVQ,fvr your consideration tv guide,fvr consideration guide,"[""[[32, 88], [176, 152]]"", ""[[30, 206], [177, 233]]"", ""[[21, 289], [61, 302]]""]"
6mQEa6VtRwA,lad lad bible dibble,lad bible dibble,"[""[[256, 269], [301, 281]]"", ""[[25, 272], [154, 296]]"", ""[[257, 281], [301, 290]]""]"
6nX8_MhwxMk,original motion picture soundtrack deadpoolz deadpool rap x force remix teamheadkick movie version official deadpool 2 soundtrack,original motion picture soundtrack deadpoolz deadpool rap force remix teamheadkick movie version official,"[""[[114, 49], [157, 57]]"", ""[[161, 49], [196, 57]]"", ""[[198, 49], [237, 57]]"", ""[[255, 282], [401, 305]]"", ""[[114, 57], [301, 90]]"", ""[[310, 261], [422, 281]]"", ""[[385, 93], [468, 126]]"", ""[[214, 133], [337, 166]]"", ""[[345, 133], [470, 168]]"", ""[[173, 174], [474, 208]]"", ""[[248, 238], [316, 258]]"", ""[[318, 238], [410, 258]]"", ""[[214, 261], [308, 281]]""]"
6o5ZMiyabj8,genius sia labrinth diplos,genius sia labrinth diplos,"[""[[129, 144], [354, 204]]"", ""[[156, 213], [189, 232]]"", ""[[246, 213], [325, 232]]"", ""[[190, 214], [244, 232]]""]"
6ohE8WPPDEA,ost bright,ost bright,"[""[[286, 265], [373, 300]]"", ""[[91, 266], [274, 300]]""]"
6pLte5hexRs,conan,conan,"[""[[26, 235], [236, 285]]""]"
6pjTJ5BKrBE,movie trivia schmoedown bernardin vs harris,movie trivia schmoedown bernardin harris,"[""[[53, 186], [148, 229]]"", ""[[148, 189], [242, 229]]"", ""[[14, 228], [272, 280]]"", ""[[26, 281], [125, 306]]"", ""[[185, 282], [250, 306]]""]"
6pokIO-F87E,bloopers e star wars behind the scenes im filmy official,blooper star war behind scene filmy official,"[""[[129, 46], [248, 78]]"", ""[[0, 48], [61, 78]]"", ""[[62, 48], [129, 76]]"", ""[[268, 48], [352, 78]]"", ""[[394, 48], [482, 78]]"", ""[[195, 78], [223, 92]]"", ""[[224, 80], [257, 89]]""]"
6qGv4gEXbkk,nabors jim dead at 87 our tribute vail sheet,nabors jim dead tribute vail sheet,"[""[[174, 54], [340, 101]]"", ""[[85, 58], [165, 98]]"", ""[[91, 115], [212, 159]]"", ""[[119, 230], [320, 288]]"", ""[[37, 261], [93, 282]]"", ""[[6, 277], [113, 301]]""]"
6rcoehV6mD8,time travel explained,time travel explain,"[""[[57, 145], [126, 169]]"", ""[[130, 145], [238, 170]]"", ""[[33, 177], [262, 212]]""]"
6rgavv2gM5w,snl,snl,"[""[[10, 224], [105, 302]]""]"
6s6gJyH0Nkw,to trip be p e,trip,"[""[[254, 154], [282, 164]]""]"
6suKFF3XAds,season 6,season,"[""[[18, 252], [289, 308]]""]"
6t1V_f8wfDU,kinemaster made with youre the singing in shower like therels else around no one sliding the hallway down dancing around house the one of champagne glass girl and youre painting the town up thats when i love you more,kinemaster make youre sing shower like therels else around one slide hallway dance house champagne glass girl painting town thats love,"[""[[353, 57], [465, 76]]"", ""[[309, 65], [334, 74]]"", ""[[219, 232], [265, 249]]"", ""[[264, 90], [318, 106]]"", ""[[364, 90], [421, 104]]"", ""[[210, 110], [236, 125]]"", ""[[237, 110], [288, 125]]"", ""[[344, 110], [374, 124]]"", ""[[322, 150], [377, 165]]"", ""[[223, 191], [256, 207]]"", ""[[225, 128], [277, 149]]"", ""[[348, 129], [408, 147]]"", ""[[256, 148], [321, 168]]"", ""[[310, 170], [356, 185]]"", ""[[317, 191], [410, 208]]"", ""[[257, 193], [297, 209]]"", ""[[319, 211], [348, 230]]"", ""[[266, 232], [329, 249]]"", ""[[381, 233], [418, 246]]"", ""[[220, 252], [264, 266]]"", ""[[313, 253], [346, 266]]""]"
6tzRAjLAtvU,nondomerination dally hyolyn featuring gray b official,nondomerination dally hyolyn feature gray official,"[""[[356, 202], [418, 208]]"", ""[[62, 206], [416, 249]]"", ""[[53, 252], [100, 261]]"", ""[[108, 252], [172, 261]]"", ""[[177, 252], [209, 261]]"", ""[[62, 278], [182, 302]]""]"
6u2w7kzmweU,01 walk 1007 through dark souls remastered,walk 1007 dark soul remastered,"[""[[133, 156], [252, 197]]"", ""[[18, 160], [117, 194]]"", ""[[86, 206], [224, 250]]"", ""[[236, 208], [389, 253]]"", ""[[156, 257], [318, 277]]""]"
6vhuF0KEoD0,london chess classic,london chess classic,"[""[[247, 90], [393, 134]]"", ""[[246, 134], [394, 198]]"", ""[[250, 210], [392, 230]]""]"
6vi6yQtntdE,closer look a night trump supporters think he sievers deserves the nobel peaceprize,closer look night trump supporter think sievers deserves nobel peaceprize,"[""[[40, 234], [153, 260]]"", ""[[152, 234], [236, 260]]"", ""[[305, 253], [349, 276]]"", ""[[14, 265], [69, 278]]"", ""[[69, 265], [174, 280]]"", ""[[174, 265], [221, 278]]"", ""[[342, 270], [395, 295]]"", ""[[13, 282], [97, 297]]"", ""[[130, 282], [184, 297]]"", ""[[184, 282], [282, 297]]""]"
6vkxpDdBHec,msnbc,msnbc,"[""[[78, 256], [242, 297]]""]"
6vuxMowGBaU,night mevers sedaris amy,night mevers sedaris amy,"[""[[386, 242], [429, 262]]"", ""[[424, 243], [472, 267]]"", ""[[150, 249], [274, 274]]"", ""[[82, 250], [149, 274]]""]"
6wMnEK30gDc,avenders war it hiddleston tom wants to play galactus,avenders war hiddleston tom want play galactus,"[""[[18, 114], [272, 208]]"", ""[[188, 189], [250, 206]]"", ""[[110, 209], [351, 242]]"", ""[[17, 210], [101, 241]]"", ""[[20, 240], [157, 272]]"", ""[[226, 239], [322, 271]]"", ""[[26, 269], [230, 302]]""]"
6xSt2G6AWgU,chal latgga abixaine qiamakademiks,chal latgga abixaine qiamakademiks,"[""[[364, 211], [404, 238]]"", ""[[395, 218], [455, 258]]"", ""[[47, 270], [138, 289]]"", ""[[265, 270], [434, 292]]""]"
6y8NoeWISLE,pbs a news hpbsnews,news hpbsnews,"[""[[21, 272], [53, 292]]"", ""[[22, 293], [68, 302]]""]"
7-yj9Y10W50,you posted thatz,post thatz,"[""[[22, 241], [117, 275]]"", ""[[33, 273], [109, 300]]""]"
71B2kKK1ioM,kara marni performance live vevo,kara marni performance live vevo,"[""[[104, 132], [228, 196]]"", ""[[229, 132], [378, 196]]"", ""[[182, 197], [353, 227]]"", ""[[128, 198], [181, 228]]"", ""[[12, 277], [102, 305]]""]"
71Cs5Ce0GOU,magnetic ci multichrome polish,magnetic multichrome polish,"[""[[283, 58], [427, 100]]"", ""[[255, 95], [455, 140]]"", ""[[304, 134], [405, 176]]""]"
73gGwGI8Z7E,boretum aculistubly what font pick mard hd by,boretum aculistubly font pick mard,"[""[[269, 46], [396, 69]]"", ""[[243, 69], [393, 99]]"", ""[[170, 157], [300, 213]]"", ""[[160, 210], [291, 273]]"", ""[[238, 267], [314, 302]]""]"
73mdii877Qg,new glitches moments funny highlights gu s1112212011,new glitch moment funny highlight s1112212011,"[""[[1, 53], [118, 139]]"", ""[[254, 190], [470, 270]]"", ""[[359, 228], [472, 273]]"", ""[[282, 248], [363, 286]]"", ""[[365, 250], [475, 290]]"", ""[[263, 269], [372, 310]]""]"
73zcKG4M2PU,trailer hd,trailer,"[""[[6, 213], [163, 245]]""]"
74gx0v5ZJzw,havana donald trump camila cabello by,havana donald trump camila cabello,"[""[[113, 57], [364, 90]]"", ""[[110, 90], [165, 104]]"", ""[[168, 90], [214, 104]]"", ""[[262, 90], [314, 105]]"", ""[[316, 90], [373, 104]]""]"
75vxc_5vGmo,reacting and recreating art fan,react recreate art fan,"[""[[59, 51], [188, 89]]"", ""[[280, 50], [439, 89]]"", ""[[257, 249], [337, 297]]"", ""[[146, 251], [226, 294]]""]"
76-KTVPm7XA,twice,twice,"[""[[194, 105], [292, 130]]""]"
76BVYK3EMQQ,drubts angeles,drubts angeles,"[""[[310, 212], [357, 230]]"", ""[[306, 294], [364, 315]]""]"
76oQMBNGgt0,whispers lost vevo,whisper lose vevo,"[""[[229, 173], [274, 181]]"", ""[[205, 174], [226, 180]]"", ""[[12, 278], [102, 305]]""]"
76yHFpWzuIw,less ons learned,less ons learn,"[""[[105, 114], [255, 170]]"", ""[[253, 116], [372, 173]]"", ""[[96, 163], [381, 222]]""]"
78-OlK8atkk,thunderbird ford super coupa,thunderbird ford super coupa,"[""[[327, 55], [465, 92]]"", ""[[270, 57], [326, 90]]"", ""[[342, 92], [404, 113]]"", ""[[408, 90], [473, 117]]""]"
78N2ydKhEMw,hhoopsies,hhoopsies,"[""[[-1, 139], [462, 225]]""]"
79DF7QEGGpE,robot riot,robot riot,"[""[[131, 95], [362, 212]]"", ""[[128, 180], [361, 277]]""]"
7A1k8rHtI6s,qeal,qeal,"[""[[34, 173], [248, 312]]""]"
7AocLuDCQjY,myboi itroybol remixi vevo,myboi itroybol remixi vevo,"[""[[294, 72], [334, 84]]"", ""[[261, 83], [324, 99]]"", ""[[322, 85], [366, 97]]"", ""[[12, 278], [101, 305]]""]"
7Aw4w6jyJ_I,genius ybn nahmir verified mag,genius ybn nahmir verify mag,"[""[[387, 55], [465, 69]]"", ""[[30, 121], [123, 158]]"", ""[[33, 161], [214, 200]]"", ""[[37, 210], [109, 226]]"", ""[[270, 262], [376, 316]]""]"
7B0DEthLExg,live the gre cun,live gre cun,"[""[[37, 49], [82, 68]]"", ""[[421, 277], [482, 305]]"", ""[[406, 304], [474, 321]]""]"
7BBGaNrYXYc,wod rld wonder,wod rld wonder,"[""[[25, 232], [64, 256]]"", ""[[64, 232], [100, 256]]"", ""[[22, 260], [102, 282]]""]"
7BcNeFmdkQw,mriketes omc overi coming were koshys liza makeover oasis outdoor urban,mriketes omc overi come koshys liza makeover oasis outdoor urban,"[""[[50, 118], [138, 164]]"", ""[[5, 141], [196, 228]]"", ""[[147, 205], [212, 241]]"", ""[[69, 211], [151, 248]]"", ""[[130, 241], [203, 269]]"", ""[[89, 249], [129, 274]]"", ""[[199, 257], [289, 288]]"", ""[[148, 269], [198, 294]]"", ""[[70, 274], [148, 303]]"", ""[[10, 284], [69, 310]]""]"
7CJ1LGcsdYs,vevo,vevo,"[""[[9, 278], [102, 305]]""]"
7Ch9YV045EQ,bundesliga old young vs 44200ns,bundesliga old young 44200ns,"[""[[407, 109], [463, 118]]"", ""[[296, 186], [380, 232]]"", ""[[60, 184], [229, 243]]"", ""[[32, 259], [222, 307]]""]"
7DPGYhTYcLg,fear bates notel,fear bates notel,"[""[[25, 189], [146, 232]]"", ""[[22, 236], [148, 268]]"", ""[[12, 269], [168, 309]]""]"
7DQs8XyJe-8,day 24,day,"[""[[198, 154], [282, 197]]""]"
7GaAGl4MnEg,villionett,villionett,"[""[[390, 260], [432, 270]]""]"
7Go1IxRAmVk,betrayal 8 caydes deathi,betrayal caydes deathi,"[""[[18, 88], [217, 129]]"", ""[[16, 136], [263, 197]]"", ""[[23, 202], [259, 272]]""]"
7H471UiCk28,to how o the the channe own your name 8 build figure action droid your build droid own,channe name build figure action droid,"[""[[68, 108], [94, 114]]"", ""[[49, 149], [89, 171]]"", ""[[164, 194], [297, 228]]"", ""[[101, 162], [146, 184]]"", ""[[57, 167], [105, 190]]"", ""[[290, 240], [425, 273]]""]"
7I9uietTqkU,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
7IaFy_6mXTc,othegrakhalid almaginedragons,othegrakhalid almaginedragons,"[""[[194, 64], [285, 81]]"", ""[[185, 82], [294, 96]]""]"
7InzF6CzdAE,boogie a wit da hoodie tory lanez featuring bestfriend just and,boogie wit hoodie tory lanez feature bestfriend,"[""[[133, 76], [174, 94]]"", ""[[173, 77], [196, 93]]"", ""[[210, 77], [253, 94]]"", ""[[290, 77], [321, 94]]"", ""[[320, 77], [357, 94]]"", ""[[250, 81], [292, 93]]"", ""[[140, 160], [345, 193]]""]"
7JdhCkoI4HM,vevid,vevid,"[""[[9, 277], [102, 311]]""]"
7LX83PfpD7Q,such bor ciansmokers trobiremix vevo,bor ciansmokers trobiremix vevo,"[""[[230, 104], [367, 191]]"", ""[[184, 177], [290, 208]]"", ""[[191, 211], [262, 225]]"", ""[[12, 278], [101, 305]]""]"
7M1HuHDPKdg,wanna one light,wan na one light,"[""[[9, 241], [57, 258]]"", ""[[54, 241], [82, 258]]"", ""[[12, 261], [170, 312]]""]"
7MG8wjJNdf4,nba i youlubetv abc outubetv finals youluber i nba nba i abc finals tubelv nba esr,nba youlubetv abc outubetv final youluber tubelv esr,"[""[[77, 238], [102, 258]]"", ""[[370, 68], [447, 91]]"", ""[[116, 189], [156, 208]]"", ""[[0, 72], [67, 92]]"", ""[[382, 189], [448, 221]]"", ""[[165, 109], [202, 122]]"", ""[[417, 226], [445, 238]]"", ""[[52, 258], [85, 272]]""]"
7Mny0GsoAAU,absolut the vodka with nothing to hide,absolut vodka nothing hide,"[""[[152, 229], [325, 274]]"", ""[[132, 281], [190, 296]]"", ""[[238, 281], [314, 297]]"", ""[[341, 281], [380, 296]]""]"
7NG0ajujtvg,pebble cree,pebble cree,"[""[[188, 72], [218, 92]]"", ""[[193, 84], [216, 94]]""]"
7O-UsxBcvyA,2009 angry are grandpa santa calls,2009 angry grandpa santa call,"[""[[418, 54], [469, 81]]"", ""[[21, 97], [158, 134]]"", ""[[20, 121], [154, 154]]"", ""[[12, 152], [179, 221]]"", ""[[12, 220], [185, 297]]""]"
7OA1J3k8Wyk,cabello camila things bad,cabello camila thing bad,"[""[[231, 255], [341, 280]]"", ""[[135, 260], [226, 283]]"", ""[[228, 282], [280, 297]]"", ""[[196, 285], [226, 298]]""]"
